               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.022256,           0.0095564,            0.012011,             0.82187,             0.79618,             0.88416,             0.68754,            0.020288,           0.0045203,            0.023131,           7.317e-05,           7.317e-05,           7.317e-05
                 124,            0.021899,           0.0093949,            0.011769,             0.79648,             0.83757,             0.87888,             0.68861,            0.019812,           0.0044733,            0.023059,          7.2774e-05,          7.2774e-05,          7.2774e-05
                 125,            0.021586,           0.0095411,            0.010524,             0.84604,             0.79434,             0.87971,             0.68834,            0.019682,           0.0044612,            0.023475,          7.2377e-05,          7.2377e-05,          7.2377e-05
                 126,            0.021806,           0.0096192,             0.01178,             0.87073,             0.77599,             0.87955,             0.68917,            0.019566,           0.0044703,              0.0239,          7.1977e-05,          7.1977e-05,          7.1977e-05
                 127,             0.02179,           0.0092766,            0.011185,             0.83875,             0.81403,             0.87987,             0.69092,            0.019559,           0.0043933,             0.02421,          7.1576e-05,          7.1576e-05,          7.1576e-05
                 128,            0.021324,           0.0093234,            0.011123,             0.84644,             0.78943,             0.87895,             0.69193,            0.019484,           0.0045025,             0.02407,          7.1173e-05,          7.1173e-05,          7.1173e-05
                 129,             0.02164,           0.0094954,            0.011432,             0.83439,              0.8045,              0.8842,             0.69353,            0.019653,           0.0045037,            0.022492,          7.0769e-05,          7.0769e-05,          7.0769e-05
                 130,            0.021098,           0.0091515,             0.01135,             0.83705,             0.80298,             0.87318,             0.68096,            0.019436,           0.0044873,            0.023253,          7.0363e-05,          7.0363e-05,          7.0363e-05
                 131,            0.021318,           0.0094994,            0.011346,             0.81115,             0.82523,              0.8798,             0.69264,            0.019609,           0.0045226,            0.022621,          6.9955e-05,          6.9955e-05,          6.9955e-05
                 132,            0.021312,           0.0093251,            0.010717,             0.80424,             0.83834,             0.89323,             0.70303,            0.019401,           0.0044617,            0.022669,          6.9545e-05,          6.9545e-05,          6.9545e-05
                 133,            0.021607,           0.0094646,            0.011341,             0.82816,             0.82172,              0.8889,             0.69893,             0.01952,           0.0044496,            0.024006,          6.9135e-05,          6.9135e-05,          6.9135e-05
                 134,            0.020882,            0.009147,            0.010732,             0.86554,             0.81469,             0.89121,              0.6984,            0.019318,           0.0043813,            0.022693,          6.8722e-05,          6.8722e-05,          6.8722e-05
                 135,            0.021002,           0.0092262,            0.010407,             0.83382,             0.82681,             0.88016,             0.69155,            0.019398,           0.0043972,            0.023897,          6.8308e-05,          6.8308e-05,          6.8308e-05
                 136,            0.021152,           0.0092591,            0.010228,              0.8498,             0.80354,             0.88429,             0.69579,            0.019081,           0.0044569,            0.023225,          6.7893e-05,          6.7893e-05,          6.7893e-05
                 137,            0.020997,           0.0091035,            0.010172,             0.86977,              0.8045,             0.89475,             0.70989,            0.019049,           0.0044139,            0.021991,          6.7476e-05,          6.7476e-05,          6.7476e-05
                 138,            0.020631,           0.0088617,           0.0093998,             0.86065,             0.83415,              0.8943,             0.70986,            0.019161,           0.0043985,            0.022213,          6.7058e-05,          6.7058e-05,          6.7058e-05
                 139,            0.020916,           0.0090954,            0.010885,             0.82969,             0.82721,             0.88567,             0.70169,            0.019257,           0.0043925,            0.024264,          6.6639e-05,          6.6639e-05,          6.6639e-05
